iso3,country,year,gdp_pc,invest_gdp,trade_gdp,inflation,pop_growth,industry_gdp,tourism_arrivals
ECU,Ecuador,2020,5355.68934196443,17.5849129748726,43.9893109378389,-0.338872392562139,1.18125258230486,23.9811344799811,
ECU,Ecuador,2021,5815.09477390949,20.7476106763154,53.261275610573,0.133251386096389,0.774314023514489,27.3494898826986,
ECU,Ecuador,2022,6107.49495006543,22.4059052025305,61.880792818786,3.46616972213077,0.796723652034201,29.5835905417542,
ECU,Ecuador,2023,6165.40977555695,20.7283478756321,57.1626938264309,2.21568764237058,0.872456027022398,27.7143991387368,
ECU,Ecuador,2024,5993.74697758454,19.5061364493705,57.4436448205751,1.54732515615369,0.860548498593581,26.6798793373704,
EGY,"Egypt, Arab Rep.",1994,2024.95373805253,20.6285714285714,50.6285714285714,8.15423128587096,2.15400517051219,30.5028571428571,
EGY,"Egypt, Arab Rep.",1995,2074.83991140246,20.1470588235294,50.2450980392157,15.7422305021596,2.10420542038277,30.2450980392157,3133000.0
EGY,"Egypt, Arab Rep.",1996,2133.64804177244,18.1342632955536,46.9485614646905,7.18710369719992,2.07336196347662,29.5187445510026,3896000.0
EGY,"Egypt, Arab Rep.",1997,2204.66575942446,17.562993606619,43.7382474614517,4.62560578826438,2.07255934283796,28.9996239187665,3961000.0
EGY,"Egypt, Arab Rep.",1998,2277.2850483467,21.5031315240083,41.9276270006959,3.8725754642749,2.18480759530922,28.6450939457203,3454000.0
EGY,"Egypt, Arab Rep.",1999,2361.86425101369,21.6189856957087,38.3615084525358,3.07949912638332,2.23056416641405,28.4008452535761,4797000.0
EGY,"Egypt, Arab Rep.",2000,2458.60835003154,19.5530726256983,39.0179359012055,2.68380535348546,2.16091978529782,30.7518670979124,5506000.0
EGY,"Egypt, Arab Rep.",2001,2492.03441188861,18.2603847226094,39.8104265402844,2.26975720475956,2.12380362345226,30.8988569835517,4648000.0
EGY,"Egypt, Arab Rep.",2002,2498.4812119434,17.9994721562418,40.9870678279229,2.73723855000334,2.10372359745955,32.5835048825548,5192000.0
EGY,"Egypt, Arab Rep.",2003,2524.80477195753,16.8862275449102,46.1796407185629,4.50777636319304,2.09545323003183,33.3705868263473,6044000.0
EGY,"Egypt, Arab Rep.",2004,2574.42341789647,16.9379765093756,57.8199052132701,11.270619332052,2.06437734857129,34.6679167525242,8104000.0
EGY,"Egypt, Arab Rep.",2005,2635.70305226634,17.9758588672238,62.9526462395543,4.86939696871988,2.02220952721924,34.1486722376973,8608000.0
EGY,"Egypt, Arab Rep.",2006,2761.62410768311,18.7307754573418,61.5185365063947,7.64452644526434,1.95291342300488,36.1547353084021,9083000.0
EGY,"Egypt, Arab Rep.",2007,2902.06559803259,20.8512352309345,65.077873254565,9.3189690579923,1.88753217077119,35.0653866809882,11091000.0
EGY,"Egypt, Arab Rep.",2008,3052.2129784594,22.3897264098269,71.6806253489671,18.3168316831684,1.86740413264217,36.2125516471245,12835000.0
EGY,"Egypt, Arab Rep.",2009,3135.09661305712,19.1901746305891,56.5534446363462,11.7634954386443,1.88836522446639,35.8164459796584,12536000.0
EGY,"Egypt, Arab Rep.",2010,3233.84521249306,19.5010774075916,47.9363500745898,11.2651882653185,1.91795124102801,35.7845184816841,14731000.0
EGY,"Egypt, Arab Rep.",2011,3222.37650111397,17.1030559404857,45.2556341623514,10.0649259874818,2.1044607622412,35.9517175990081,9845000.0
EGY,"Egypt, Arab Rep.",2012,3220.99194201188,16.0267510598913,40.7117692721084,7.11172943343083,2.24475795490011,39.2513148623634,11532000.0
EGY,"Egypt, Arab Rep.",2013,3216.37839024454,14.2119974199097,40.373038056332,9.46971981064921,2.30526364315625,39.8869544184046,9464000.0
EGY,"Egypt, Arab Rep.",2014,3235.66246235519,13.6431924882629,36.9201877934272,10.0702154687481,2.27643956620182,39.890323943662,9878000.0
EGY,"Egypt, Arab Rep.",2015,3306.98159414141,14.2886370146078,34.8459429600229,10.370490343517,2.09892554805563,36.6302017267482,9328000.0
EGY,"Egypt, Arab Rep.",2016,3381.22246307712,15.0402303092936,30.2465490514505,13.813606214829,2.03468294927084,32.4559533476046,5399000.0
EGY,"Egypt, Arab Rep.",2017,3452.90961245976,18.734101042151,42.8321343581608,29.5066083940039,1.99817843887244,34.3958677753768,8292000.0
EGY,"Egypt, Arab Rep.",2018,3568.63966286365,20.6249196348206,45.9110196733959,14.4014657807422,1.89713831833082,35.3298750589345,11346000.0
EGY,"Egypt, Arab Rep.",2019,3701.2446344954,20.6540385989993,41.1240171551108,9.15279959324804,1.75497438173801,35.8254244102931,13026000.0
EGY,"Egypt, Arab Rep.",2020,3770.86947868544,18.8180606572831,32.1262555667523,5.04493288977539,1.62495386951696,32.3694442999707,
EGY,"Egypt, Arab Rep.",2021,3837.31992325256,18.2122435502994,29.8569734808122,5.21404940513043,1.4908053906311,31.1876357851451,
EGY,"Egypt, Arab Rep.",2022,4029.78295458204,19.8559132929551,36.9831048772713,13.8956609775178,1.48609697540294,32.7114314313038,
EGY,"Egypt, Arab Rep.",2023,4111.3118479018,16.4907339937373,40.4504007720031,33.8847763115546,1.68834126904494,32.7344752545444,
EGY,"Egypt, Arab Rep.",2024,4137.6092923313,12.9967401874752,39.6007520873733,28.2705899322083,1.73324205302065,32.5624789967949,
SLV,El Salvador,1994,2670.21278543567,20.3581224744068,55.1486486416098,10.5858066526451,0.952558466946274,26.1832537609787,
SLV,El Salvador,1995,2773.32529027549,20.9442219176574,59.3607543357884,10.0296564501018,0.836549188274834,25.4829453091019,
SLV,El Salvador,1996,2775.04629038695,15.3549641813834,55.2818567293307,9.78892040179966,0.746151024345767,25.4182555701882,
SLV,El Salvador,1997,2842.88487409077,15.0832034797636,63.5570927549383,4.49013627855204,0.674551204861833,25.217032511178,
SLV,El Salvador,1998,2900.32064261101,18.651055747783,60.8722907509534,2.54705977554151,0.61751823622014,26.1831281933452,
SLV,El Salvador,1999,2946.4330235012,17.3014845451564,60.9904896201298,0.514827130192979,0.561593603832819,26.8741488650012,
SLV,El Salvador,2000,2964.89346881406,17.6690604559246,68.7100889044911,2.27128756828723,0.497012728838862,26.8777211081236,867000.0
SLV,El Salvador,2001,2978.59734844668,17.7140700026255,65.8907385362251,3.7508205747202,0.414627692393218,27.0779450585016,804000.0
SLV,El Salvador,2002,3016.06307728602,17.0646701352869,65.9190907767708,1.86552503610077,0.310690003422966,27.2751357818747,885000.0
SLV,El Salvador,2003,3057.16467629097,18.4292273233695,68.23698247861,2.1203909173333,0.199712545823042,26.9525306163395,798000.0
SLV,El Salvador,2004,3081.23629665234,18.1407410137797,69.7822641767691,4.45194392395045,0.101172439142576,25.6039214354494,1030000.0
SLV,El Salvador,2005,3163.36118376833,18.6047081235542,69.7158116750578,4.69094870903769,0.0151037668199,24.4712886106953,1306000.0
SLV,El Salvador,2006,3302.34817354347,20.0754505187223,73.4555675070266,4.03712359429612,-0.0542809466140504,24.4717932435785,1501000.0
SLV,El Salvador,2007,3359.1623024135,20.80003526974,77.6210560347995,4.57808572377153,0.124956903635591,24.5219333695828,1720000.0
SLV,El Salvador,2008,3420.44927357443,20.1725812522343,80.6659739399085,6.70792293515939,0.32349566022278,25.8812946540508,1875000.0
SLV,El Salvador,2009,3337.81150878211,14.0546154274436,66.0711911744487,1.05595029731201,0.314334857085954,24.9700311675857,1482000.0
SLV,El Salvador,2010,3398.49346060363,16.6715814032151,73.5372876725398,1.17933576873673,0.329632681613896,25.2759118643186,1606000.0
SLV,El Salvador,2011,3515.19664634846,17.7899287016523,79.2766437025052,5.1289237668161,0.359883978139975,26.1954132809565,1634000.0
SLV,El Salvador,2012,3600.31912505518,17.7095456638993,77.6485716222883,1.72973481581383,0.390819912101065,26.589358065851,1738000.0
SLV,El Salvador,2013,3665.90044167854,17.0194025181256,80.4511944908271,0.757669184522973,0.405850184762601,26.1216427113687,1822000.0
SLV,El Salvador,2014,3713.94992016222,16.397215655674,78.1044257477935,1.14134467538233,0.392073398284828,26.0135339989829,1886000.0
SLV,El Salvador,2015,3790.34089108162,16.0169876236441,76.5602707370519,-0.731384487387957,0.335654632494608,25.2889295441979,1973000.0
SLV,El Salvador,2016,3875.84691357954,15.967514115536,72.8190933731491,0.60404908699661,0.276539934558171,24.8348278708617,2052000.0
SLV,El Salvador,2017,3954.84014277572,16.6769619030881,74.3046511916519,1.0123540331558,0.205133928097967,25.1714727339037,2247000.0
SLV,El Salvador,2018,4046.16291720583,18.3715366715538,75.6336168879956,1.09033000581892,0.100922206462958,25.0755067570813,2536000.0
SLV,El Salvador,2019,4143.11437097867,18.3447949008115,76.0420130991468,0.0753241350024612,0.0403628806830014,25.3481437171191,2639000.0
SLV,El Salvador,2020,3808.53195436409,17.2116179042815,66.4595069497083,-0.371590212324095,0.198362574897496,23.7247499015898,707000.0
SLV,El Salvador,2021,4247.54750394978,23.3549127263788,81.8450759800765,3.46692585313082,0.338002420196154,24.1049005031825,
SLV,El Salvador,2022,4355.96037108555,24.4716130568737,88.7011372097555,7.19861615609867,0.39146192798287,23.7319544865079,
SLV,El Salvador,2023,4481.19664108356,21.497475229723,79.8122651787866,4.04554694222477,0.465531145369394,23.7996355178527,
SLV,El Salvador,2024,4576.55846613444,20.1220020911859,85.6825726575292,0.853782292567288,0.451762522948611,23.3170096213474,
GEO,Georgia,1994,966.419596225484,2.64656987698105,166.902615538069,,-1.5394301205047,,
GEO,Georgia,1995,1029.48054628347,4.03290267446782,67.8286788091539,162.717152150377,-3.75771606823635,,85000.0
GEO,Georgia,1996,1187.123206219,19.5957321959416,45.6965490500194,39.3574999987146,-3.62954607972126,23.0399379604498,117000.0
GEO,Georgia,1997,1354.78352202066,17.83745856111,57.7530659289995,7.08761762948726,-3.20751817162219,22.2200267843421,313000.0
GEO,Georgia,1998,1431.79336069224,27.1704525995102,53.5666693215985,3.56680781278783,-2.474222975613,21.7996455665956,317000.0
GEO,Georgia,1999,1503.46298776734,26.4529962778062,57.1518743274472,19.1926758218895,-2.05737687863556,21.2306172491047,384000.0
GEO,Georgia,2000,1561.19867638847,26.581315880922,62.6613956413099,4.06396201382596,-1.9446291567975,20.9975012824544,387000.0
GEO,Georgia,2001,1661.83019106421,30.3277464788732,63.3299250824094,4.64604442058634,-1.55123839698929,20.536409949056,302000.0
GEO,Georgia,2002,1768.5970116888,28.5011829399142,71.6291255364807,5.58783730000794,-0.89725367267161,22.7373927038627,298000.0
GEO,Georgia,2003,1977.46143338741,29.0958769748135,77.6333765369391,0.837734531536568,-0.675365805865971,24.0854263728821,313000.0
GEO,Georgia,2004,2105.00472843799,30.9874494874953,79.0407459055607,5.65632636191132,-0.619262410024726,24.1757682481195,368000.0
GEO,Georgia,2005,2321.60084285163,33.3296044196233,84.5295975354749,8.24709043114158,-0.635292218459481,23.7580566049101,560000.0
GEO,Georgia,2006,2554.81253503914,29.7348059086723,89.125374368197,9.16096508394497,-0.568484712403705,21.7144431794284,983000.0
GEO,Georgia,2007,2891.13702331846,33.4545540138168,88.3934140686603,9.24489745592404,-0.521646734447263,20.9005637350092,1052000.0
GEO,Georgia,2008,2970.15858282428,27.6897912964157,86.2982243681487,9.99948761552747,-0.303790529341209,18.9437428243398,1290000.0
GEO,Georgia,2009,2887.25607935922,13.9858779050373,78.1930390303569,1.7275146113791,-0.888185042750245,18.9263871900367,1500000.0
GEO,Georgia,2010,3090.06513662318,20.929149397264,81.6733870603639,7.11017897486099,-0.729475256932528,16.8779105151474,2032000.0
GEO,Georgia,2011,3362.1030031968,23.1207490708456,85.4659350932986,8.5429333333333,-0.802164039694326,17.6800367830185,2712000.0
GEO,Georgia,2012,3609.780798626,26.0276223249812,89.7348800946338,-0.943658853270964,-0.736565518814038,18.8467444528085,4106000.0
GEO,Georgia,2013,3806.50600649051,21.7000864850024,93.8139137895532,-0.512058410947092,-0.300972141406188,18.03372091427,4954000.0
GEO,Georgia,2014,3960.35080091901,25.6503571653742,94.9506979383393,3.06881210379543,0.0469539002549217,18.1712886955425,5004000.0
GEO,Georgia,2015,4086.6223465965,26.8771593145768,97.0163115086257,4.00357820695097,0.157481405176007,19.7698929026282,5256000.0
GEO,Georgia,2016,4225.09154904806,28.9031069953219,94.9262528383443,2.13492713939121,0.0598165991047394,19.1221601510136,5393000.0
GEO,Georgia,2017,4442.50744127374,25.1248176100629,102.584277697146,6.03531725272117,0.0133860746662629,21.2674893565554,6483000.0
GEO,Georgia,2018,4713.65354845303,27.9262958963283,109.847740556266,2.6152447139767,-0.0390365463489613,20.9042764578834,7203000.0
GEO,Georgia,2019,4975.81148194814,27.1682284921369,117.810080239714,4.85289821696723,-0.171565740223868,20.0073713952459,7726000.0
GEO,Georgia,2020,4659.60925318234,24.6056865974412,92.8910841752194,5.2024648897534,0.0686562494680967,21.0709552310751,1513000.0
GEO,Georgia,2021,5175.19865185825,20.6788502074962,101.60090754891,9.56691433824769,-0.379636607027231,21.0675612607865,
GEO,Georgia,2022,5736.30449578597,24.0666627779303,114.695437688718,11.8981654203198,0.104889950638883,21.329779714521,
GEO,Georgia,2023,6180.6206023429,24.9987945206376,107.151179161579,2.48776056578715,0.0802640328443946,18.8799548618776,
GEO,Georgia,2024,6606.35772271858,24.4998956717628,103.456471463024,1.10971758022096,2.57811800562047,19.5837680181964,
GHA,Ghana,1994,918.428722656692,23.9577329490874,62.0211527377522,24.8702554369576,2.40415651514833,24.8991354466859,
GHA,Ghana,1995,933.895311664356,20.02141465743,57.4230942889947,59.4615536991446,2.36010348077285,24.2849955493634,286000.0
GHA,Ghana,1996,954.325387944775,21.1999964722587,72.2049441293975,46.5610196762282,2.33565497080505,23.5785407498214,305000.0
GHA,Ghana,1997,970.995739362631,24.8062125356045,85.4018379695892,27.8852086407527,2.37895957415826,25.6678050646903,325000.0
GHA,Ghana,1998,992.20631798932,23.1093894542091,80.5995432469935,14.6241666666675,2.43236771924415,25.2665356151711,348000.0
GHA,Ghana,1999,1010.88194916348,21.0005345047085,81.7051040340528,4.86539785077528,2.44120807599366,25.4127834089738,373000.0
GHA,Ghana,2000,1022.27520714566,23.9986004971918,116.048430162968,40.240933123914,2.51243583964957,25.4039222907651,399000.0
GHA,Ghana,2001,1035.22666053257,26.5994216024397,110.045854160811,41.509496287803,2.6631054412646,25.2159797429519,439000.0
GHA,Ghana,2002,1052.46591644399,19.7,97.4892431746551,9.36093239560313,2.75013769977312,25.2756743481642,483000.0
GHA,Ghana,2003,1077.69990866645,22.9369279766376,97.2871457139532,29.7729797160384,2.69999623325849,25.2099150968066,531000.0
GHA,Ghana,2004,1108.30475353633,28.3775066840527,99.6703343472122,18.0427388232565,2.64856422445373,24.716756265122,584000.0
GHA,Ghana,2005,1143.31178934301,29.0021406363098,98.1715141146279,15.4389920155908,2.62275723095941,25.1254359413042,429000.0
GHA,Ghana,2006,1185.26570738595,22.46580573765,64.5190542439152,11.6791839392492,2.59967236461776,19.3820947702815,497000.0
GHA,Ghana,2007,1205.31705804209,15.3845449877747,65.3543222852532,10.7342665456292,2.57742881770877,19.4928065701,587000.0
GHA,Ghana,2008,1282.63416886747,16.4919639408033,69.5142256111434,16.494639613412,2.5377798286274,19.3995645523361,698000.0
GHA,Ghana,2009,1311.63053760125,16.4317931081367,71.5947385281523,19.2469482220857,2.49528498609835,18.5140921293401,803000.0
GHA,Ghana,2010,1381.2279503506,13.1001937072805,75.3778157916824,10.7333898354915,2.43301424000427,18.0149428066597,931000.0
GHA,Ghana,2011,1537.81834019283,12.8099929663177,86.2954538549695,8.7284593709302,2.40497145453178,23.8636600934779,821000.0
GHA,Ghana,2012,1640.54072088003,16.967722122965,93.1680351286831,11.1863409441067,2.4199090803465,27.1365335859295,903000.0
GHA,Ghana,2013,1718.59704769958,24.7715380530843,60.7593219028775,11.6661923071729,2.40927930949909,34.0898222065997,994000.0
GHA,Ghana,2014,1726.36930134647,27.1650663374465,63.8365624430783,15.4896160333318,2.36498553072391,33.8982030516643,825000.0
GHA,Ghana,2015,1722.77282833606,27.7096411705743,76.5212709243242,17.1499695007878,2.30712733064921,31.1193795046839,897000.0
GHA,Ghana,2016,1740.81101902928,25.4556554537134,67.8769994445865,17.4546347070868,2.27621203911157,27.6932546491989,
GHA,Ghana,2017,1841.44636153249,19.5655199555214,70.5483652904116,12.3719215507048,2.19535792776401,29.9522176933621,
GHA,Ghana,2018,1915.4532323781,21.7093349999065,67.9585174644902,7.80876516610703,2.07517136640112,31.1777436281076,
GHA,Ghana,2019,1999.55372220211,18.6472756161472,76.824802732152,7.14364003330857,2.00780519953703,31.1077243700312,
GHA,Ghana,2020,1970.19411460398,18.2236669857819,66.5754987162431,9.88728956269944,1.99181985149439,29.8767542337189,
GHA,Ghana,2021,2030.04866500967,17.0366779158262,62.7078309128346,9.9710886750444,1.95904584379494,28.4050146696866,
GHA,Ghana,2022,2067.20895855521,16.4078520116581,70.1154557937915,31.2558951049016,1.92029034344132,31.4700505018425,
GHA,Ghana,2023,2091.81335596465,10.1167734489869,64.3878615301086,38.1069656296501,1.90860289687983,29.466622381614,
GHA,Ghana,2024,2173.00329800201,9.90013336152883,68.9668717609486,22.8483281157842,1.87500010333119,29.1998890155684,
GTM,Guatemala,1994,2894.43254991164,15.6812995803929,42.3708926972021,10.8553211494391,2.66323183173165,19.6855446033237,
GTM,Guatemala,1995,2958.34981711979,15.0551087041391,44.6894303422515,8.41141312270566,2.64574830362473,19.6615925421153,563000.0
GTM,Guatemala,1996,2967.99499537336,12.6867821057714,40.392952957301,11.0569165321987,2.58937937554223,19.6854390723014,520000.0
GTM,Guatemala,1997,3019.28867475021,13.6845417528487,41.5519511569592,9.23290294884935,2.55808378912126,19.974251757491,576000.0
GTM,Guatemala,1998,3089.97742727983,17.3955162051438,44.4237399632554,6.61346070518058,2.55860019843295,19.9943682814931,636000.0
GTM,Guatemala,1999,3129.12226621472,17.353993219007,46.3605068544295,5.21361058601122,2.51603216485806,20.1198731851264,823000.0
GTM,Guatemala,2000,3165.933886028,17.8353874290357,49.1455879049537,5.97757734737136,2.37572059022903,19.7911162779183,826000.0
GTM,Guatemala,2001,3166.20502444306,19.9770448018788,70.6690331769476,7.28587366610138,2.29722223631695,27.3420734989877,835000.0
GTM,Guatemala,2002,3213.26990763198,20.887908572384,67.1048115244645,8.13263054281054,2.29188375209677,27.1826895247297,884000.0
GTM,Guatemala,2003,3222.15622111509,20.6215067836553,67.0023391862425,5.60347675434469,2.25198017204481,27.4424966147734,880000.0
GTM,Guatemala,2004,3250.20561194529,21.1896060622906,70.2148723581872,7.57862247309729,2.22294147751077,27.8833550863791,1182000.0
GTM,Guatemala,2005,3284.81128421658,20.0511386188244,67.1036996082037,9.1086498571922,2.16441478461999,27.5811372404814,1316000.0
GTM,Guatemala,2006,3388.15165081967,21.1650083094562,67.9119237396616,6.56085282795384,2.11558878139909,28.269045356288,1502000.0
GTM,Guatemala,2007,3527.77995621193,21.1695664233488,69.0013643101763,6.82161753590326,2.10656403182052,27.8843638206437,1628000.0
GTM,Guatemala,2008,3569.93031541246,16.6715643176913,65.1787305213103,11.355761126315,2.05271863868285,28.116816136255,1715000.0
GTM,Guatemala,2009,3516.19395579721,13.2666014648944,58.0406869738673,1.85910254733028,1.99245795432888,27.5259745150329,1311000.0
GTM,Guatemala,2010,3546.62750929879,14.1641936924863,63.1251925746222,3.8595090983316,1.9815646590713,27.4918265373292,1384000.0
GTM,Guatemala,2011,3621.37582644774,15.4821754242397,65.0470510420457,6.214123930671,1.99386386318175,27.9436212267543,1434000.0
GTM,Guatemala,2012,3655.57490299412,15.1941445941618,61.9594193352042,3.78180754679678,1.99138673642109,28.1234371173336,1491000.0
GTM,Guatemala,2013,3717.30457960279,15.842634417154,56.6852489007381,4.34337131279521,1.95360189099984,22.9529599737565,1516000.0
GTM,Guatemala,2014,3809.61584332802,15.0711605818958,55.0832736168677,3.4183616966296,1.89511231857489,23.1927143718844,1739000.0
GTM,Guatemala,2015,3893.50533299068,14.8281546199354,49.8934518550985,2.3887203283955,1.83250767864618,22.7375104809835,1865000.0
GTM,Guatemala,2016,3924.7789643024,13.8619676619807,46.3727343925686,4.44844199942827,1.84256060230578,22.6144392993251,1906000.0
GTM,Guatemala,2017,3972.74059262672,13.5961012985168,46.0694034412912,4.42453655182546,1.81876091504989,21.9049014315292,2120000.0
GTM,Guatemala,2018,4040.21214374742,13.7904254321553,47.0116853424691,3.75186186704508,1.66602273310221,21.4264352094944,2406000.0
GTM,Guatemala,2019,4139.12206338632,14.329834104624,45.5167341849579,3.69998398008605,1.52062955252943,21.9422533815816,2560000.0
GTM,Guatemala,2020,4005.83916360689,13.5006823906422,41.1407594007818,3.21444062197345,1.47137710546514,22.3294622105607,594000.0
GTM,Guatemala,2021,4268.62864461492,16.7682426727187,49.261149442668,4.26105127422813,1.3807587059317,22.2420507236704,
GTM,Guatemala,2022,4383.90326160481,16.6289389615705,54.4490964612191,6.88512823344287,1.40623710213146,22.6399804751435,
GTM,Guatemala,2023,4469.05514652918,16.5190523218535,48.3297978472591,6.20657592272126,1.53986971917384,22.3147364045658,
GTM,Guatemala,2024,4564.21378502908,16.4251362811647,47.3052981448815,2.86992752918294,1.54129399660934,21.6666398637607,
HND,Honduras,1994,823.791675562094,33.4611674810783,114.438113886322,21.729346883819,2.83578425221741,26.7423437097199,
HND,Honduras,1995,998.356564183177,27.5106119916622,114.537647463165,29.4645292281585,2.83430430416844,28.0955547917996,
HND,Honduras,1996,1193.38830906175,27.2382792837506,122.725112727964,23.8378353073358,2.82263280263084,27.6622631480758,271000.0
HND,Honduras,1997,1420.73109700244,28.6162160833594,121.466190207647,20.1998667554962,2.79758191616759,27.1879314041022,310000.0
HND,Honduras,1998,1543.75794800689,28.7126482507076,122.69670703096,13.6681077485868,2.64892008444086,27.9511746224984,324000.0
HND,Honduras,1999,1677.77949157084,32.3507550525747,121.502105602734,11.66374097913,2.62830155529534,29.6532512598741,428000.0
HND,Honduras,2000,1789.47798512637,28.2884312103977,120.392164584236,11.0480349344976,2.73259067031821,29.3809338966492,689000.0
HND,Honduras,2001,1789.18816032117,26.0009441315636,115.943071737954,9.67415556864781,2.70297142800253,27.6950607056328,672000.0
HND,Honduras,2002,1807.97305547292,24.2583609075411,117.997454450299,7.6905097203429,2.64113992979828,27.2623882644585,788000.0
HND,Honduras,2003,1842.29750018813,25.2808823550006,122.248277175534,7.67416639397743,2.56598338265854,27.3716581546558,887000.0
HND,Honduras,2004,1908.90950050464,29.6655573270591,135.461758741854,8.11379097093383,2.49393448320234,26.5378388000557,1026000.0
HND,Honduras,2005,1975.85647913236,27.6229758897269,136.489768018486,8.80906074819817,2.42763175756451,26.2400447570959,1118000.0
HND,Honduras,2006,2056.53491469231,28.3419297293105,133.13183510432,5.57775207654292,2.35854731680492,26.7848832699915,1136000.0
HND,Honduras,2007,2134.19540639485,33.665300607277,135.070634917917,6.93621470895786,2.29767725446285,26.1566692583548,1309000.0
HND,Honduras,2008,2175.14709403064,36.0659698365463,135.748955193053,11.4034270813932,2.24385864950969,25.9497768626944,1561000.0
HND,Honduras,2009,2076.30859895638,20.599443751492,96.9050060188904,5.49634273772203,2.18878854544431,26.0219596984677,1589000.0
HND,Honduras,2010,2108.47314459603,21.8798406875029,109.441838241682,4.69889064976232,2.12597244017857,25.5871307044098,1965000.0
HND,Honduras,2011,2144.56265540491,25.9999916424846,122.216902597337,6.7622795731476,2.06679823709264,25.8142160143128,1852000.0
HND,Honduras,2012,2188.39378817891,24.5642087901292,121.188215808285,5.19618615531848,2.02251270813154,26.1135718011836,1903000.0
HND,Honduras,2013,2205.40126728067,21.7603523031056,116.306049247436,5.16189898581494,1.97914318489325,25.4093197152808,1857000.0
HND,Honduras,2014,2229.24772232218,22.1838322277385,112.97509728471,6.12924930313031,1.93678209287486,24.510778796214,2082000.0
HND,Honduras,2015,2271.20265980349,25.1180047488604,107.26440535424,3.15783117980915,1.90365241356179,25.6499709386427,2093000.0
HND,Honduras,2016,2315.72983058198,23.3771285357634,99.8157169505924,2.72461223295289,1.87756675968273,25.8278974975697,2228000.0
HND,Honduras,2017,2383.37398439714,24.8207131723601,101.813111079622,3.93436084442037,1.85007611234979,26.5389223099615,2144000.0
HND,Honduras,2018,2430.13503657762,26.572086282814,103.551162215452,4.34734937777536,1.82994643094924,26.5924587973715,2323000.0
HND,Honduras,2019,2447.61649282181,22.9681696612318,99.4595352452417,4.36587159819274,1.81063773761993,26.7243168964313,2315000.0
HND,Honduras,2020,2189.43168668222,19.666372727561,88.0008563836292,3.46841177951171,1.75456432541029,25.357857215276,669000.0
HND,Honduras,2021,2423.76634916911,24.2309330499915,103.372643459918,4.48087963413446,1.66825063176954,25.8201593146773,
HND,Honduras,2022,2482.22384904714,26.3262317410881,112.698524913966,9.08963911525032,1.67679658023776,25.9084247689488,
HND,Honduras,2023,2527.27366333188,22.1864309601857,98.7919798336365,6.66325180347463,1.71477388415816,25.824819269639,
HND,Honduras,2024,2575.32081187859,23.1954034193464,91.6694117874122,4.60621098127101,1.68469129774697,26.3187129347364,
IDN,Indonesia,1994,1790.32729962455,29.5706877484337,51.877101049475,8.53199829189143,1.6859518715422,40.6420443530252,
IDN,Indonesia,1995,1905.54236111238,30.4298110883689,53.9585900635426,9.42030300572996,1.66278546327292,41.8008374217654,4324000.0
IDN,Indonesia,1996,2020.99148132509,31.6023606375148,52.264743657148,7.97328096513346,1.64546182640737,43.4557840501119,5034000.0
IDN,Indonesia,1997,2081.8416693962,30.3076757881764,55.9938588086777,6.22615154887214,1.62630782020292,44.3289567972257,5185000.0
IDN,Indonesia,1998,1780.20049544892,27.4295066667294,96.1861923602686,58.4510413515526,1.58071800042293,45.2277705496239,4606000.0
IDN,Indonesia,1999,1767.51466729756,22.1387593118175,62.9439128601924,20.4778324428892,1.50317096427875,43.3600616732301,4728000.0
IDN,Indonesia,2000,1828.10265968361,22.2456969315568,71.4368759173731,3.68862037056682,1.43244007763682,41.9690746433564,5064000.0
IDN,Indonesia,2001,1868.59172307292,22.539266316067,69.7932075256238,11.5001160550887,1.38801892806803,47.8935007853871,5153000.0
IDN,Indonesia,2002,1926.37435868149,21.4040702075173,59.0794617663723,11.9001200338414,1.35572575488289,47.7453311592597,5033000.0
IDN,Indonesia,2003,1991.91820506473,25.5984983869787,53.6164937473016,6.75731256333564,1.32378197652859,43.7495660917608,4467000.0
IDN,Indonesia,2004,2065.70617470842,24.0563663747717,59.761294836691,6.06406189133648,1.27101139474106,44.6276159754602,5321000.0
IDN,Indonesia,2005,2155.4478015921,25.0814099389568,63.9879358688635,10.4532001873347,1.28380661170743,46.5410588710711,5002000.0
IDN,Indonesia,2006,2244.0802226202,25.4002172943548,56.6571268148867,13.108670985346,1.32525502272966,46.9435587410796,4871000.0
IDN,Indonesia,2007,2355.1528565328,24.9202838487256,54.8292499782075,6.40656087966005,1.32086532413059,46.7991415207073,5506000.0
IDN,Indonesia,2008,2464.60193418272,27.8162445798583,58.5613996312961,10.2266663272483,1.29735043016571,48.0607447690172,6234000.0
IDN,Indonesia,2009,2546.21969707767,30.9851924139981,45.5121213687054,4.38641311792074,1.26698625068088,47.6521225811621,6324000.0
IDN,Indonesia,2010,2670.8129098953,32.8801214533558,46.7012738758737,5.13420639015885,1.26054140134601,42.7758663362749,7003000.0
IDN,Indonesia,2011,2799.62468790318,32.9843332593045,50.1800131841104,5.35604849112582,1.27668830646548,43.9134234267133,7650000.0
IDN,Indonesia,2012,2930.518445323,35.0715936108893,49.5828982992627,4.2795142691943,1.28583816632167,43.5937444233376,8044000.0
IDN,Indonesia,2013,3055.24246006469,33.8313567879018,48.6373726752893,6.41249457900391,1.24038001568984,42.6356774375889,8802000.0
IDN,Indonesia,2014,3170.72103011429,34.6003439149803,48.0801755855227,6.39492882396559,1.17536091203837,41.9283421270033,9435000.0
